fecha,autor,titulo,texto,enlace,fuente_original,enlace_original
2022-10-14,Jagual Media,Incendian una ‘Land Rover’ y un ‘Lexus’ frente a casa de la exesposa de Cosculluela,"De acuerdo al reporte policial, recibieron una llamada al Sistema de Emergencias 9-1-1 sobre un incendio en Palmas del Mar, Humacao a la 1:30 a.m. Al llegar los agentes al lugar, hallaron frente a la residencia de  Jennifer Fungenzi Jacques, quien es exesposa del exponente urbano Cosculluela, dos vehículos incendiados: una guagua Land Rover, color negra y del año 2020, y un vehículo Lexus, modelo NX 200T F-Sport, color blanco.",https://jayfonseca.com/incendian-una-land-rover-y-un-lexus-frente-a-casa-de-la-exesposa-de-cosculluela/,Metro,https://www.metro.pr/noticias/2022/10/14/incendian-una-land-rover-y-un-lexus-frente-a-una-casa-en-palmas-del-mar/
2022-10-14,Jagual Media,Proceso de reconstrucción está “sumamente lento”,"El Centro Legal de Desarrollo de Resiliencia de la Universidad de Puerto Rico (UPR) informó que “para finales de agosto de este año, solamente el 19% de los fondos de obras permanentes del programa de Asistencia Pública de FEMA han sido utilizados y apenas el 13% de las obras de “Hazard Mitigation” de FEMA han sido completadas, Además, únicamente el 11% de los fondos de reconstrucción de CDBG-DR por los huracanes de 2017 (Irma y María) han sido desembolsados. Incluso, dejó establecido que los fondos de reconstrucción de CDBG-DR por los terremotos del 2019 se han utilizado el 0%.",https://jayfonseca.com/proceso-de-reconstruccion-esta-sumamente-lento/,Noticel,https://www.noticel.com/economia/top-stories/20221014/por-goteo-desembolso-de-fondos-federales-y-nulas-obras-de-infraestructuras/
2022-10-14,Jagual Media,Senado aprueba nueva medida para  crear un fondo de estabilización de energía,"Tras el veto del Proyecto del Senado 728, las senadoras Gretchen Marie Hau Irizarry y Joanne Rodríguez Veve insisten en la creación de un Fondo de Estabilización del sistema eléctrico y ayer se aprobó en el Senado una nueva pieza legislativa que deja fuera el lenguaje referente al cobro de la deuda morosa que agencias del gobierno, corporaciones públicas y municipios mantienen con la Autoridad de Energía Eléctrica (AEE). De ser aprobada ahora en la Cámara y firmada por el gobernador, la medida ordenará al secretario de Hacienda crear la reserva nutrida de fondos estatales.",https://jayfonseca.com/senado-aprueba-nueva-medida-para-crear-un-fondo-de-estabilizacion-de-energia/,El Vocero,https://www.elvocero.com/gobierno/legislatura/insisten-en-crear-un-fondo-de-estabilizaci-n-de-energ-a/article_7a4b261e-4b66-11ed-87f3-37fc9048c741.html
2022-10-14,Jagual Media,Escucha las Noticias con Calle de hoy,No texto disponible,https://jayfonseca.com/escucha-las-noticias-con-calle-de-hoy-142/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-14,Jagual Media,Vea aquí el resumen de Noticias con Calle de hoy viernes 14 de octubre de 2022,"Todas las mañanas, Jay Fonseca te pone al día con las noticias más importantes para Puerto Rico y el mundo.",https://jayfonseca.com/vea-aqui-el-resumen-de-noticias-con-calle-de-hoy-viernes-14-de-octubre-de-2022/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-14,Cynthia López Cabán,Junta Fiscal se lava las manos sobre polémico cargo de $23 en factura de luz,"La Junta de Control Fiscal (JCF) se desvinculó hoy del polémico cargo fijo que se discutió durante la fallida mediación con los bonitas de la Autoridad de Energía Eléctrica (AEE), que terminó abruptamente a finales de septiembre cuando las partes alcanzaron un impasse. Tras el colapso de la mediación y como parte del proceso de la quiebra, ese grupo de acreedores radicó un “Notice of voluntary filing” con material que se intercambió durante el proceso de negociación, que consignó que la JCF propuso establecer un cargo de conexión fijo de $23 mensuales por un término de 50 años para garantizar el pago de la deuda de la corporación pública. Los bonistas, sin embargo, exigieron un cargo de $26 mensuales. Pero hoy, en la reunión pública del ente fiscal celebrada en el Hotel Sheraton en Miramar, Antonio Medina, un miembro de la Junta que participó en ese proceso de mediación, aseguró que ese número no salió del ente impuesto al gobierno de Puerto Rico por el Congreso de Estados Unidos para cuadrar las finanzas públicas. “Ese número no representa, eso lo puedo decir categóricamente, no representa una oferta específica que haya hecho la Junta de Supervisión Fiscal durante el proceso de mediación”, apuntó a preguntas de la prensa. Medina indicó que la propuesta que cayó un balde de agua a la ciudadanía porque se suma a una larga lista de aumentos se trataba de un resumen sobre propuestas intercambiadas y que estaban fuera de consideración en este momento. ¿En algún momento la Junta presentó ese número para algo?, preguntó la prensa. “Es un número que yo nunca había visto. Les puedo decir que yo estoy en las negociaciones activamente, en todas las reuniones y cuando lo escuché por primera vez, las personas que estaban conmigo cuando yo leí el tweet, yo les dije: ‘y de dónde sacaron este número'”, respondió. “No es un número de la Junta por tanto es bien difícil para nosotros comentar sobre ese número porque no es un número que nosotros presentamos. Nosotros no lo generamos, por lo tanto, no podemos defenderlo”, agregó. El exjefe de la Compañía de Fomento Industrial reconoció que el pago de la deuda de la AEE conllevará algún tipo de cargo, pero insistió en que el ente fiscal procurará que sea una “cifra pagable”. No respondió si consideraba que el cargo de $23 mensuales o un número cercano a esa cifra era “pagable”. Previamente el presidente de la Junta, David Skeel, señaló que el ente fiscal realizaba una evaluación de la capacidad de pago de los puertorriqueños y puertorriqueñas. También se negó responder si al retomar la mediación con los acreedores de la AEE, el diálogo empezaría de cero o se retomaría en el lugar donde quedó estancado. Sin entrar en detalles por tratarse de una negociación confidencial, Medina indicó que la Junta había presentado “estructuras” de aumento que reconocían la diferencia entre los clientes individuales de la AEE versus los clientes comerciales e industriales, dejando entrever que el ente fiscal se inclina hacia un aumento ajustado dependiendo del tipo de cliente. “Yo estoy en esa mesa y estoy abogando por el consumidor puertorriqueño. Estoy abogando para asegurarme que cualquier negociación que resulte, del proceso de mediación o del proceso de litigación en la corte, el consumidor puertorriqueño, los negocios de Puerto Rico y el ecosistema tanto industrial como corporativo, el aumento que se lleve a cabo, que es importante aclarar que algún aumento vamos a tener que tener considerando que debemos $9,000 millones, cualquier resolución a este ‘issue’ sea una resolución que los puertorriqueños podamos vivir con ella”, matizó Medina. Esta semana, el gobernador Pedro Pierluisi Urrutia recibió críticas por despachar como una “histeria innecesaria” el revuelo que causó la divulgación de la propuesta de alza en la tarifa de la luz. Después del estancamiento en las negociaciones, la JCF presentó un calendario de trabajo ante la jueza Laura Taylor Swain del Tribunal Federal para reanudar el litigio contra los bonistas de la AEE. El pasado 28 de septiembre, la togada ordenó a las partes iniciar otra ronda de mediación, mientras atiende las controversias pendientes ante su consideración, como el tipo de gravamen que poseen los bonistas de la AEE. También ordenó a la JCF presentar un nuevo Plan de Ajuste para la corporación pública en o antes del 1 de diciembre. Mira el documento aquí: ",https://jayfonseca.com/junta-fiscal-se-lava-las-manos-sobre-polemico-cargo-de-23-en-factura-de-luz/,Materiales de Mediación entre JCF y bonistas de la AEE,https://jayfonseca.com/wp-content/uploads/2022/10/FOMB-PREPA-Mediation-documents.pdf
2022-10-14,Jagual Media,Policía arresta a Cosculluela por alegada violencia de género,"El Negociado de la Policía arrestó esta tarde a al cantante de música urbana José Cosculluela Suárez por incidentes de violencia de género en la modalidad de violencia domestica, por hechos ocurridos previo a una solicitud de orden de protección peticionada por su ex pareja al Tribunal. Los agentes de la División de Violencia de Género de la Policía le hicieron las advertencia de ley al momento del arresto en presencia de su abogada, tras este comparecer a la Comandancia de Humacao. El caso se encuentra en proceso de consulta con los fiscales de la Unidad de Violencia Doméstica, Delitos Sexuales y Maltrato de Menores del Departamento de Justicia para la posible radicación de cargos. El arresto ocurre horas después de que alguien incendiara dos vehículos frente a la residencia de su exesposa, Jennifer Fungenzi Jaques.",https://jayfonseca.com/policia-arresta-a-cosculluela-por-alegada-violencia-de-genero/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-13,Jagual Media,Plan de Ajuste de Carretera confirma aumento en el costo de peajes,"Un aumento a los peajes se confirmó tras aprobarse el Plan de Ajuste de la Deuda (PAD) de la Autoridad de Carreteras y Transportación (ACT). Según el PAD, la ACT debe implementar seis medidas fiscales relacionadas con los ingresos para generar unos 5,300 millones de dólares proyectados durante un período de 30 años.",https://jayfonseca.com/plan-de-ajuste-de-carretera-confirma-aumento-en-el-costo-de-peajes/,Metro,https://www.metro.pr/noticias/2022/10/13/aumentos-en-peajes-tras-la-aprobacion-del-plan-para-reducir-la-deuda-de-la-autoridad-de-carreteras/
2022-10-13,Jagual Media,Once escuelas siguen sin operar tras Fiona y solo 13% del total de escuelas cuenta con generador y cisterna,"Del total de 843 escuelas, sólo 110 (13%) cuentan con cisternas y generadores eléctricos, unas 149 (18%) cuentan sólo con cisterna y otras 134 (16%) cuentan con generador. A tres semanas del paso de Fiona, once escuelas de las regiones educativas de Mayagüez, Caguas y Ponce no han retomado la enseñanza, ni siquiera en horario reducido.",https://jayfonseca.com/once-escuelas-siguen-sin-operar-tras-fiona-y-solo-13-del-total-de-escuelas-cuenta-con-generador-y-cisterna/,Centro de Periodismo Investigativo,https://periodismoinvestigativo.com/2022/10/educacion-no-logra-la-resiliencia-de-las-escuelas/
2022-10-13,Jagual Media,PPD tiene menos de $300 en su cuenta de banco,"El Partido Popular Democrático (PPD) tiene $244.76 para el trimestre de abril a junio, según los datos más recientes disponibles en la Oficina del Contralor Electoral (OCE). Mientras, el Partido Independentista  (PIP) posee las finanzas más robustas con $214,128.04 de balance, le sigue el Partido Nuevo Progresista (PNP) con $26,598.76 y el Movimiento Victoria Ciudadana (MVC) con $24,309.89. Luego, el Proyecto Dignidad cuenta con $9,977.03.",https://jayfonseca.com/ppd-tiene-menos-de-300-en-su-cuenta-de-banco/, El Nuevo Día,https://www.elnuevodia.com/topicos/pip/https://www.elnuevodia.com/noticias/politica/notas/informes-de-ingresos-y-gastos-refleja-estrechez-en-las-finanzas-de-la-pava/
2022-10-13,Jagual Media,Escucha las Noticias con Calle de hoy,No texto disponible,https://jayfonseca.com/escucha-las-noticias-con-calle-de-hoy-141/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-13,Jagual Media,Vea aquí el resumen de Noticias con Calle de hoy jueves 13 de octubre de 2022,"Todas las mañanas, Jay Fonseca te pone al día con las noticias más importantes para Puerto Rico y el mundo.",https://jayfonseca.com/vea-aqui-el-resumen-de-noticias-con-calle-de-hoy-jueves-13-de-octubre-de-2022/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-13,Jagual Media,AEE anticipa apagones selectivos esta noche,"El director ejecutivo de la Autoridad de Energía Eléctrica (AEE), Josué Colón Ortiz, anticipó que durante la noche de este jueves podrían ocurrir apagones selectivos debido a una baja en la producción de generación. La insuficiencia se debe a una avería en la planta de AES, en Guayama, cuya reparación tomará todo el día. “La central de AES está confrontando problemas con su sistema de inyección de carbón a las dos unidades y ha tenido que limitar su producción de energía por debajo del 50% de la capacidad que tiene la planta. Actualmente está produciendo 178 megavatios cuando esa planta está produciendo entre 450 a 500 megavatios. Esa deficiencia sumada a las unidades que se mantienen fuera por las averías que tuvieron durante el huracán Fiona y el pronóstico de demanda máxima para esta noche, nos colocan en una situación que si todo lo que se está pronosticando ocurre no contaremos con la generación suficiente para poder atender el 100% de la demanda máxima”, apuntó Colón Ortiz en entrevista radial con Rubén Sánchez (WKAQ-580). “Lo que significa que habrá que implementar interrupciones de servicio programadas para poder mantener el sistema de energía de Puerto Rico en una condición aceptable mientras se pasa el pico de demanda de la noche de hoy”, agregó. Apuntó que los apagones podrían ocurrir entre las 6:00 p.m. y las 10:00 p.m. En sus redes sociales, la corporación pública pidió a los clientes reducir el consumo de energía",https://jayfonseca.com/aee-anticipa-apagones-selectivos-esta-noche/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-13,Cynthia López Cabán,Manuel Fernós se apunta una victoria en demanda contra Inter por despido injustificado,"La jueza Elisa Fumero Pérez del Tribunal de San Juan ordenó a la Universidad Interamericana nombrar a la persona que representará a la institución en el proceso de arbitraje, donde se dirimirá el pago por los alegados daños que reclama el expresidente Manuel Fernós López-Cepero por despido injustificado. La orden con fecha del 12 de octubre concede a la Inter un término hasta el 31 de octubre a las 5:00 p.m. para informar el nombre de su árbitro o árbrita. Con este nombramiento, se procedería a nombrar a la tercera persona que integrará el comité de arbitraje. “Se advierte a la peticionada que, de incumplir esta orden, el tribunal nombrará al segundo árbitro y ordenará a los dos árbitros escoger al tercero”, indicó la jueza en su orden. Ante la resistencia a nombrar su árbitro, el expresidente de la Inter acudió al tribunal para que ordenara a la institución encaminar este mecanismo para resolver extrajudicialmente ciertas controversias. El contrato de servicios o de empleo no docente de Fernós contiene una cláusula que se activa cuando aflora una disputa por su interpretación. Ya Fernós designó a la exjueza del Tribunal de Apelaciones Sonia Ivette Vélez Colón para formar el panel de arbitraje, pero la Inter todavía no ha hecho su designación. La Junta de Síndicos despidió a Fernós el 24 de mayo pasado tras iniciar una investigación interna de las actuaciones de Dominique Gilormini De Gracia, ex director ejecutivo de la presidencia. En lo que culmina esa pesquisa, suspendió a Gilormini De Gracia del cargo, pero el funcionario mantuvo su salario. En su demanda, Fernós, quien se mantiene como catedrático de la Facultad de Derecho de la Inter, reclama una compensación que incluye daños y salarios y beneficios dejados de devengar, que asciende a $3,475,000, por “despedirlo en violación al contrato y haberlo difamado y por haberlo despedido en represalia”. Según Fernós, el presidente de la Junta de Síndicos, José Muñoz Ávila alegadamente “manipuló” dicho cuerpo para lograr su despido y adelantar intereses personales.",https://jayfonseca.com/manuel-fernos-se-apunta-una-victoria-en-demanda-contra-inter-por-despido-injustificado/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-13,Ámbar Suárez Cubillé,Aumento de 8.7% para beneficiarios del Seguro Social a partir del 2023,"La Administración del Seguro Social (SSA) anunció un aumento del 8.7% en los beneficios a partir de 2023 después de que el informe de inflación de septiembre mostrara que los precios al consumidor continúan aumentando aceleradamente. Este es el aumento más grande del Seguro Social desde 1981 y tendrá un promedio de $140 adicionales por mes a partir de enero. Las oficinas del Seguro Social utilizan una fórmula que involucra el índice de precios al consumidor para calcular el ajuste anual por costo de vida (COLA). Los ajustes están destinados a garantizar que los cheques mensuales del seguro social no se consuman por la inflación. “Las primas de Medicare están bajando y los beneficios del Seguro Social están subiendo en 2023, lo que les dará a las personas mayores más tranquilidad y espacio para respirar”, dijo Kilolo Kijakazi, comisionado interino de la SSA, en el comunicado de prensa.  ",https://jayfonseca.com/aumento-de-8-7-para-beneficiarios-del-seguro-social-a-partir-del-2023/,Axios,https://www.axios.com/2022/10/13/social-security-cost-of-living-increase
2022-10-13,Jagual Media,Negociado de Energía regaña a LUMA Energy por limitar a clientes objetar facturas,"El Negociado de Energía emitió hoy una resolución y orden para iniciar una investigación sobre el manejo de las objeciones de factura presentadas ante LUMA Energy durante el periodo de la emergencia provocada por el paso del huracán Fiona por Puerto Rico. De esta manera, el Negociado de Energía acogió la solicitud de investigación presentada el pasado 8 de octubre por la Oficina Independiente de Protección al Consumidor (OIPC) para que se comience una pesquisa sobre el proceso de objeción de factura mediante llamadas telefónicas y a través del portal cibernético del operador privado de la red de transmisión y distribución. En un parte de prensa, el presidente del ente regulador, Edison Avilés Deliz, indicó que todas las solicitudes presentadas por la OIPC se consolidarán y atenderán en un mismo trámite por economía procesal. “El Negociado de Energía tiene jurisdicción y amplios poderes para investigar cualquier asunto que se refiera al cumplimiento con leyes que incidan en la ejecución de la política pública energética. Es prudente y necesario realizar una investigación respecto a las prácticas de LUMA para el manejo de las objeciones de factura”, expresó Avilés Deliz. En su resolución, el Negociado ordenó a LUMA Energy:  ▪ Cesar y desistir inmediatamente de cualquier práctica que impida que los clientes puedan presentar su objeción a facturas a través de llamada telefónica o a través del portal cibernético de LUMA.  ▪ Extender los términos para los abonados presentar objeciones por el mismo término de días en que LUMA no estaba permitiendo recibir objeciones mediante llamadas telefónicas y/o a través del portal cibernético de LUMA.  ▪ Notificar inmediatamente a los abonados sobre la extensión de términos.  ▪ Someter evidencia detallada de su cumplimiento con lo anterior, en o antes de 10 días contados a partir de la notificación de esta resolución y orden.",https://jayfonseca.com/negociado-de-energia-regana-a-luma-energy-por-limitar-a-clientes-objetar-facturas/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-13,Jagual Media,Con un pie fuera del Gobierno la Directora Ejecutiva de Edificios Públicos,"La directora ejecutiva de la Autoridad de Edificios Públicos, Ivelysse Lebrón Durán saldrá de su cargo en los próximos días, luego que su carta de renuncia fuera aceptada, de acuerdo a una fuente de Cuarto Poder (WAPA-TV). El asesor de La Fortaleza, Carlos Vázquez suena como un posible sustituto. De acuerdo a la fuente, la ingeniera había presentado su carta, pero no fue hasta hoy que se aceptó la dimisión. Ante una petición de confirmación, la portavoz de prensa el primer ejecutivo, Sheila Angleró Mojica, respondió “al momento no se ha recibido carta”. Según la fuente, la renuncia de Lebrón Durán se debe al malestar que había por el manejo del mantenimiento y reparación de las escuelas desde el inicio del año escolar en agosto. Hoy, el Centro de Periodismo Investigativo, reportó que a tres semanas del paso del huracán Fiona once escuelas de las regiones educativas de Mayagüez, Caguas y Ponce todavía no habían retomado clases, ni siquiera en horario reducido.",https://jayfonseca.com/con-un-pie-fuera-del-gobierno-la-directora-ejecutiva-de-edificios-publicos/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-13,Jagual Media,AEE confirma primicia de Cuarto Poder sobre falta de suministro de gas natural,"El director ejecutivo de la Autoridad de Energía Eléctrica (AEE), Josué Colón confirmó que EcoEléctrica se queda sin gas mañana. La información fue revelada en primicia mediante fuentes el martes en Cuarto Poder (WAPA-TV) y esta tarde Colón confirmó la información en Los datos son los datos (WAPA-TV). Colón indicó que trabaja para lograr que un barco con gas llegue a la Isla y descargue el combustible en Ecoeléctrica debido a que el barco que traía el gas no pude descargar los pasados días porque el terminal tenía daños tras el huracán Fiona.",https://jayfonseca.com/aee-confirma-primicia-de-cuarto-poder-sobre-falta-de-suministro-de-gas-natural/,Los datos son los datosCuarto Poder (Wapa TV),https://www.wapa.tv/programas/losdatos/anuncian-apagones-selectivos-para-esta-noche_20131122539916.htmlhttps://www.wapa.tv/programas/cuartopoder/-afecto-fiona-muelle-que-recibe-gas-_20131122539803.html
2022-10-13,Jagual Media,Vivienda rechaza medida para proteger inquilinos de aumentos de renta exorbitantes,"El Departamento de la Vivienda presentó hoy, jueves, se expresó en contra del Proyecto de la Cámara 1242 (PC 1242) que propone crear la “Ley para la Estabilización de Rentas en Puerto Rico”, para establecer una política pública que proteja a la ciudadanía contra aumentos exorbitantes en el costo de alquiler. La representante Mariana Nogales Molinelli del Movimiento Victoria Ciudadana presentó la medida el pasado 2 de marzo y, de acuerdo con la exposición de motivos, también busca defender el derecho a la vivienda accesible y aminorar los efectos de la gentrificación. La secretaria auxiliar de Vivienda, Maytte Texidor López, en representación del secretario de la dependencia, William Rodríguez Rodríguez, argumentó que la medida atendida por la Comisión de Vivienda de la Cámara de Representantes “tiene visos de inconstitucionalidad” y atenta contra el derecho a la propiedad. “La exposición de motivos de la medida bajo análisis no justifica, con datos concretos, la implementación de medidas que limitarían el derecho al disfrute de la propiedad privada y menoscabaría contratos vigentes. La exposición de motivos no brinda datos de la correlación, si alguna, de los casos de desahucio y el incremento en rentas”, apuntó la funcionaria. Texidor López también señaló que la pieza legislativa “violenta la cláusula que impide la aprobación de leyes que menoscabe las obligaciones contractuales”. Explicó que, según la interpretación de la agencia que representa, la medida no cuenta con un “propósito o interés legítimo” para sostenerse sobre el estatuto constitucional vigente. En su turno de preguntas, el representante del Partido Independentista Puertorriqueño, Denis Márquez Lebrón preguntó a Texidor López si la agencia ha realizado consultas al Departamento de Justicia para validar la inconstitucionalidad de la medida propuesta. La funcionaria respondió que la agencia no había solicitado una opinión a Justicia. Además, el legislador pipiolo impugnó la oposición de Vivienda al proyecto. “No encuentro que haya un problema en este proyecto de un menoscabo tal que impida la constitucionalidad de la medida. Con la implementación de este proyecto, se va a continuar permitiendo aumentar la renta, si sigue parámetros establecidos por esta, y se puede desahuciar a las personas si no pagan la renta o cometen irregularidades”, argumentó. Márquez Lebrón señaló que anteriormente en Puerto Rico existía una Ley de Alquileres Razonables que regulaba los asuntos del arrendamiento y protegía a los inquilinos. La Ley que mencionó el representante del PIP fue derogada por la Ley 57 del 25 de julio de 1995. “Durante la existencia de esa regulación, se sostuvo la constitucionalidad. Había una regulación por parte del Estado, y estaba bajo el DACO (Departamento de Asuntos del Consumidor)”, apuntaló. El Proyecto de la Cámara 1242 persigue imponer límites en los aumentos a los costos de renta, imponer multas por violaciones a dichas restricciones y crear un Registro de Precios de Alquiler, adscrito a Vivienda. La presentación de la medida ocurre en momentos en que se han disparado los precios de la vivienda por la falta de inventario y por la proliferación de las viviendas para alquiler a corto plazo. A eso se suma, el ‘boom’ en la compra de propiedades con la llegada de inversionistas residentes, que en muchas ocasiones adquieren propiedades en efectivo. El presidente de la Comisión de la Vivienda, Ángel Fourquet Cordero, planteó que “en Puerto Rico existe un desconocimiento por parte del Estado sobre los datos relacionados al control de renta y los fenómenos del mercado que les afecta, como lo son los Airbnb. Tampoco conocemos a ciencia cierta el inventario de las viviendas disponibles para arrendar. Un gran paso que podemos dar es conocer datos reales sobre la realidad de la renta en el país, para poder atender correctamente cualquier problema existente”. Aunque se expresó en contra de la medida, Vivienda no mostró reparos sobre la necesidad de crear un Registro de Precios. Sin embargo, Texidor López indicó que el Departamento de la Vivienda no cuenta con presupuesto disponible para esos fines. “El Proyecto de la Cámara 1242 no contempla la necesidad de asignar presupuesto adicional para el cumplimiento de las nuevas obligaciones que impondría a Vivienda, para la cual se requería personal y que requeriría la inversión de fondos en una estructura tecnológica”, señaló. En la vista pública también se atendió el Proyecto de la Cámara 1331 de la autoría del representante José Rivera Madera y la Resolución de la Cámara 643 presentada por Nogales Molinelli. La medida de Rivera Madera busca establecer un registro digital de arrendamiento privado, mientras que la presentada por Nogales Molinelli investiga la gentrificación en Puerto Rico. La Asociación de Vecinos del Viejo San Juan presentó una ponencia explicando que ninguna de las tres medidas consideradas por la Comisión de Vivienda “hacen nada por detener la crisis de desplazamiento que estamos viviendo en el Viejo San Juan”. Los representantes Luis Pérez Ortiz y Lisie Burgos Muñiz también participaron de la vista pública. Fourquet Cordero anticipó que los próximos citados serán el Departamento de Justicia y DACO.",https://jayfonseca.com/vivienda-rechaza-medida-para-proteger-inquilinos-de-aumentos-de-renta-exorbitantes/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-13,Jagual Media,Estudiante que hackeó correos electrónicos de la UPR sentenciado a 13 meses de prisión,"El tribunal federal condenó a Iván Santell Velázquez a 13 meses de prisión y dos años de libertad supervisada por acoso cibernético, anunció W. Stephen Muldrow, fiscal federal para el Distrito de Puerto Rico.  El acusado se declaró culpable el 13 de julio de 2022. Santell Velázquez envió correos electrónicos no autorizados a la facultad, la administración y los estudiantes bajo el alias “Slay3r_r00t” mientras estudiaba en la Universidad de Puerto Rico en Cayey. El ahora convicto utilizó esquemas de suplantación de identidad para acceder con éxito a varias cuentas de correo electrónico de la universidad. También hackeó las cuentas de  de varias estudiantes entre 2019 y 2021, algunas de las cuales contenían imágenes de desnudos que compartió con terceros que publicaron las imágenes en Twitter y Facebook. El acuerdo de culpabilidad identificó a 15 mujeres y a la Universidad de Puerto Rico como víctimas de Santell Velázquez. “El enjuiciamiento de los ciberdelincuentes es una de las principales prioridades del Departamento de Justicia. Los delitos cibernéticos no solo causan pérdidas financieras a las víctimas corporativas, sino que también provocan daños financieros y psicológicos a las víctimas vulnerables, a menudo niños o ancianos. Esta conducta no será tolerada”. dijo el fiscal federal Muldrow. “Este caso también demuestra la importancia de salvaguardar la información personal y las contraseñas, y el cuidado que debemos tener al responder correos electrónicos y mensajes de texto sospechosos”.  “El acoso cibernético puede tener un gran impacto en sus víctimas, que puede variar desde ideación suicida, miedo, ira, depresión hasta trastorno de estrés postraumático”, dijo el agente especial a cargo de la oficina de campo del FBI en San Juan, Joseph González. “Es por eso que en el FBI estamos comprometidos a investigar estos crímenes terribles e instamos al público a denunciar los incidentes a las fuerzas del orden de inmediato. Las víctimas y los testigos pueden denunciar los delitos cibernéticos a través de iC3.gov o llamando al 787-987-6500. También nos gustaría agradecer a la Oficina del Fiscal Federal para el Distrito de Puerto Rico por su apoyo en esta importante investigación”.",https://jayfonseca.com/estudiante-que-hackeo-correos-electronicos-de-la-upr-sentenciado-a-13-meses-de-prision/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-13,Jagual Media,Policía investiga muerte de obrero en Juana Díaz cuyo camión tocó un cable eléctrico,"La Uniformada investiga las circunstancias en que murió un hombre que se encontraba en un camión de asfalto que tocó un cable eléctrico en la calle Muñoz Rivera, en Juana Díaz, justo frente al Cuartel de la Policía de Puerto Rico. El hombre de 48 a 50 años trabajaba para un contratista municipal que realizaba tareas de pavimentación en el área. Según la información preliminar, el camión tenía la tumba alzada cuando tocó el cable eléctrico a eso de las 2:40 p.m. No queda claro, de inmediato, si recibió una descarga eléctrica. Posteriormente, el obrero se bajó del vehículo y caminó hacia la verja el cuartel donde se desplomó. La oficina de prensa de Ponce confirmó que se trataba de un cable energizado que quedó en su lugar después del accidente. Paramédicos de la Oficina de Manejo de Emergencias que llegaron a la escena indicaron que el cuerpo no tenía “signos vitales”, mientras que los agentes esperaban la llegada de un fiscal para que se ordenara el levantamiento de cuerpo. Luis García, un residente que vive cerca y se asomó cuando escuchó gritos, indicó a   (WAPA-TV) que ese mismo cable se partió en dos pedazos hace dos o tres meses y cayó sobre un vehículo. El conductor, según contó, salió ileso porque abandonó el carro de inmediato. Señaló que una brigada reparó el cable, pero que lo dejó “muy bajito”. No pudo indicar si se trataba de una brigada de LUMA Energy. Ante el peligro que representa el cable, urgió a las agencias concernidas a tomar acción para evitar otra tragedia.",https://jayfonseca.com/policia-investiga-muerte-de-obrero-en-juana-diaz-cuyo-camion-toco-un-cable-electrico/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-12,Jagual Media,Escucha las Noticias con Calle de hoy,No texto disponible,https://jayfonseca.com/escucha-las-noticias-con-calle-de-hoy-140/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-10-12,Jagual Media,Casi la mitad de los docentes de la UPR  trabaja por contrato,"En el presente año académico, casi la mitad de los profesores de todos los recintos de la UPR trabajan por contrato, es decir trabajan sin plaza fija. En el 2010, el 29% del total de profesores en la UPR trabajaba sin plaza. Esa cifra saltó a 44% al final del año académico 2022. La UPR ha justificado esta situación argumentando que se ha reducido su matrícula, de 61,722 en el año académico 2010-11 a 46,675 en el 2021-22, una reducción de 24%.",https://jayfonseca.com/casi-la-mitad-de-los-docentes-de-la-upr-trabaja-por-contrato/,El Nuevo Día,https://www.elnuevodia.com/noticias/locales/notas/el-alto-numero-de-profesores-de-la-universidad-de-puerto-rico-sin-plazas-fijas-resalta-la-falta-de-equidad-salarial/
2022-10-12,Jagual Media,UPR modifica requisitos de admisión para atraer más estudiantes,"Parte central de la propuesta es modificar el uso de la prueba de aptitud académica (PAA) que administra el College Board como requisito de admisión, aunque sí se usaría para determinar la ubicación de estudiantes en cursos durante su primer año en un intento por aumentar la cantidad de estudiantes que estudian en la universidad del Estado, institución que ha perdido el 33% de su matrícula en 12 años.",https://jayfonseca.com/upr-modifica-requisitos-de-admision-para-atraer-mas-estudiantes/,El Nuevo Día,https://www.elnuevodia.com/noticias/locales/notas/detallan-cambios-a-los-requisitos-de-admision-para-ingresar-a-la-universidad-de-puerto-rico/
